rouge1_f,rouge2_f,rougeL_f,bleu,bert_p,bert_r,bert_f1
0.02823529411764706,0.0047169811320754715,0.02823529411764706,0.0007538261817324454,-0.38725966215133667,0.11750369518995285,-0.1462697982788086
0.26464208242950105,0.056644880174291944,0.1301518438177874,0.02057681769706901,-0.04933065548539162,0.0743677169084549,0.013353760354220867
0.023054755043227664,0.005797101449275363,0.01729106628242075,0.0012763102767416959,-0.27658963203430176,0.13139021396636963,-0.07939116656780243
0.2869198312236287,0.0635593220338983,0.16033755274261602,0.012867824535777462,0.1350567787885666,0.05790998414158821,0.09765387326478958
0.2061281337047354,0.10644257703081234,0.13370473537604458,0.04541888444784042,-0.05217621102929115,0.2585417330265045,0.09986396133899689
0.14736842105263157,0.0582010582010582,0.10526315789473685,0.016468221956017024,-0.0898391604423523,0.14594879746437073,0.026843488216400146
0.13109243697478992,0.02023608768971332,0.08403361344537814,0.0034444064468836843,-0.4158528447151184,0.1726755052804947,-0.13771268725395203
0.22807017543859645,0.11453744493392069,0.15789473684210525,0.04384947993899404,-0.02912026457488537,0.2318231612443924,0.0994429960846901
0.3403141361256545,0.09473684210526316,0.16753926701570682,0.03474585188742763,0.057635266333818436,0.20700444281101227,0.1326342076063156
0.24641833810888253,0.069164265129683,0.12034383954154727,0.009221116929623569,-0.06111615523695946,0.19938452541828156,0.06726782023906708
0.22629969418960244,0.10461538461538461,0.1651376146788991,0.03950776834701652,0.005641942843794823,0.1968451291322708,0.10089625418186188
0.17467248908296942,0.02335766423357664,0.10480349344978165,0.015213779492165541,-0.1077006533741951,0.0753432884812355,-0.01622355356812477
0.16173570019723868,0.031683168316831684,0.09861932938856016,0.021601252120365247,-0.8346729278564453,0.12101051956415176,-0.4043962359428406
0.32558139534883723,0.08831168831168831,0.19121447028423774,0.05532016685361359,0.05032610520720482,0.1359836757183075,0.09426634758710861
0.05545927209705373,0.01391304347826087,0.045060658578856154,0.00299097576185935,-0.2544810175895691,0.09271115809679031,-0.08531828224658966
0.18250950570342203,0.0648854961832061,0.11787072243346007,0.02664537088894968,-0.08773577213287354,0.2549836337566376,0.0792788565158844
0.304635761589404,0.11973392461197341,0.18543046357615894,0.059130172261291844,-0.02402203343808651,0.20321322977542877,0.08851475268602371
0.3543307086614173,0.20948616600790515,0.24803149606299213,0.11757396332676819,0.04940741881728172,0.23264698684215546,0.14077600836753845
0.21925133689839574,0.10752688172043012,0.1871657754010695,0.05504677483883198,0.1470099538564682,0.28507140278816223,0.21639399230480194
0.20052770448548815,0.015915119363395226,0.1108179419525066,0.0038190546784513785,-0.07188356667757034,0.0722213163971901,0.0007465843809768558
0.23437499999999997,0.07329842931937172,0.14583333333333334,0.03430709661710888,0.039721060544252396,0.1751268059015274,0.1079697385430336
0.36414565826330536,0.25915492957746483,0.2857142857142857,0.12741934485864867,0.08310943841934204,-0.022075230255723,0.03153347969055176
0.18279569892473121,0.02702702702702703,0.10752688172043011,0.02076313076404954,-0.06407066434621811,-0.020971963182091713,-0.04092087596654892
0.2532981530343008,0.05305039787798408,0.1424802110817942,0.019525132347720187,0.03112177737057209,0.12117181718349457,0.07724570482969284
0.21568627450980393,0.1182266009852217,0.18627450980392157,0.04789342325951943,0.015093409456312656,0.35995909571647644,0.18305867910385132
0.14025974025974025,0.020887728459530026,0.09350649350649351,0.005760697301319944,-0.19066399335861206,-0.031152505427598953,-0.1104157343506813
0.16999999999999998,0.025125628140703515,0.09000000000000001,0.0026891507070679783,-0.16257844865322113,0.11647648364305496,-0.025339018553495407
0.1322314049586777,0.0110803324099723,0.08264462809917356,0.0023978638349724537,-0.13350558280944824,-0.007813417352735996,-0.0697275921702385
0.21959459459459457,0.12203389830508474,0.16216216216216217,0.06983619840793294,-0.18531106412410736,0.14526928961277008,-0.023905180394649506
0.19339622641509432,0.042654028436018954,0.1179245283018868,0.008721286137119515,-0.15989702939987183,-0.06014304608106613,-0.10872867703437805
0.2626262626262626,0.15736040609137056,0.1868686868686869,0.08480249012270767,0.007921854965388775,0.2969484329223633,0.14972054958343506
0.1366742596810934,0.03203661327231121,0.10022779043280182,0.007215135304220305,-0.1540304571390152,0.1138235479593277,-0.022083217278122902
0.1782178217821782,0.05980066445182725,0.11881188118811879,0.017966469229308814,-0.029959004372358322,0.1108812689781189,0.04102823883295059
0.1898454746136865,0.03547671840354767,0.11920529801324505,0.006530791722842099,-0.05987520515918732,0.07729902863502502,0.009375743567943573
0.2807017543859649,0.15967523680649529,0.19163292847503374,0.0726154447037325,0.01881980150938034,0.05402220040559769,0.0379253588616848
0.12355212355212354,0.034883720930232565,0.07722007722007722,0.019384997457583444,-0.1630740463733673,0.03583616763353348,-0.0639134868979454
0.4738955823293173,0.16129032258064516,0.23293172690763053,0.10088262684846469,0.09079357236623764,0.103888139128685,0.09879917651414871
0.1376146788990826,0.03987730061349694,0.09174311926605504,0.009877044684326262,-0.344740092754364,-0.07237129658460617,-0.2105025351047516
0.1370716510903427,0.028124999999999997,0.09657320872274144,0.009186678642056714,-0.3461833894252777,-0.10252559185028076,-0.22550486028194427
0.2480211081794195,0.11671087533156499,0.17941952506596306,0.06911078955546279,0.052777230739593506,0.17535461485385895,0.11476562917232513
0.11794871794871796,0.020618556701030927,0.08205128205128205,0.002562244914795328,-0.21555624902248383,-0.014639589935541153,-0.11537165939807892
